ulasan,processed_text
harusny utk resto super tetap ada opsi utk penyesuaian order ketika ada sebagian item tdk sesuai dgn order/ pilihan pengganti tidak disukai pembeli. Tidak adanya option penyesuain spt memaksa kostumer utk membeli dan harus bayar full utk pesanan yg tidak sesuai dan selalu masuk driver baru secara otomatis ketika ada pembatalan dr driver/cs.,"['harusny', 'utk', 'resto', 'super', 'opsi', 'utk', 'sesuai', 'order', 'item', 'tdk', 'sesuai', 'dgn', 'order', 'pilih', 'ganti', 'suka', 'beli', 'option', 'penyesuain', 'spt', 'paksa', 'kostumer', 'utk', 'beli', 'bayar', 'full', 'utk', 'pesan', 'yg', 'sesuai', 'masuk', 'driver', 'otomatis', 'batal', 'dr', 'drivercs']"
"Meribetkan kalau top up. Setiap ganti jaringan dari wifi rumah ke wifi kantor, pasti ditanya ""Apakah and masuk dari perangkat lain"" lalu suruh verifikasi lewat SMS yang BOROS PULSA. Begitu juga dari wifi ke data seluler. Padahal HP masih lama, cuma ganti jaringan, malah dikira pembobol make ditanyai ""masuk dari perangkat lain."" Kalau buru2 mau top up susah, apalagi gak ada pulsa Wajib ganti segera sistem verifikasinya!!!","['meribetkan', 'top', 'up', 'ganti', 'jaring', 'wifi', 'rumah', 'wifi', 'kantor', 'and', 'masuk', 'perangkat', 'suruh', 'verifikasi', 'sms', 'boros', 'pulsa', 'wifi', 'data', 'seluler', 'hp', 'ganti', 'jaring', 'bobol', 'make', 'masuk', 'perangkat', 'buru', 'top', 'up', 'susah', 'gak', 'pulsa', 'wajib', 'ganti', 'sistem', 'verifikasi']"
"Sepertinya ada bug di versi aplikasi terbaru, aplikasi sering lag kalau buka gofood, terus nanti keluar sendiri, kadang juga sudah pilih makanan tapi tombol pemesanannya gak langsung muncul dan harus dikembali dulu, mohon diperbaiki ya.","['bug', 'versi', 'aplikasi', 'baru', 'aplikasi', 'lag', 'buka', 'gofood', 'kadang', 'pilih', 'makan', 'tombol', 'mesan', 'gak', 'langsung', 'muncul', 'kembali', 'mohon', 'baik', 'ya']"
"Sebenernya suka aneh sama gojek. Sering banget pesen gocar tp kebanyakan di cancel atau driver nya minta cancel, klo kita sih gajadi masalah hanya saja kita harus order ulang itupun klo dapet nya cepet kadang mesti nunggu beberapa menit. Bahkan hampir setengah jam. Yang jadi pertanyaan adalah kenapa setiap order gocar di app susah banget nyarinya. Padahal kalau dilihat dari maps, gajauh dari lokasi gua ada yang beberapa icon mobil yang standby, apa harus pilih kasih hingga customer terabaikan.","['sebenernya', 'suka', 'aneh', 'gojek', 'banget', 'sen', 'gocar', 'tp', 'banyak', 'cancel', 'driver', 'nya', 'cancel', 'klo', 'sih', 'gajadi', 'order', 'ulang', 'itu', 'klo', 'dapet', 'nya', 'cepet', 'kadang', 'mesti', 'nunggu', 'menit', 'jam', 'order', 'gocar', 'app', 'susah', 'banget', 'nyarinya', 'maps', 'gajauh', 'lokasi', 'gua', 'icon', 'mobil', 'standby', 'pilih', 'kasih', 'customer', 'abai']"
"Aplikasi yang sangat membantu, tapi sangat mengecewakan juga karna banyak driver yg sering minta dicancel, susah dapet driver, dan kadang harga tidak sesuai aplikasi karna kondisi jalana n yg diluar dugaan, mohon tingkatkan lagi pelayanan agar sama sama nyaman dan saling menguntungkan","['aplikasi', 'bantu', 'kecewa', 'karna', 'driver', 'yg', 'dicancel', 'susah', 'dapet', 'driver', 'kadang', 'harga', 'sesuai', 'aplikasi', 'karna', 'kondisi', 'jalana', 'n', 'yg', 'luar', 'duga', 'mohon', 'tingkat', 'layan', 'nyaman', 'untung']"
"Pesan gofood driver kelewat terus, sistem maps nya kalah canggih sama si oranye mereka mah gak pernah nyasar, padahal udah di tap di maps tapi tetep aja ngikutin titik pengguna yang sangat tergantung sama kekuatan signal. Update dong sistem maps nya, kasian driver nyasar terus.","['pesan', 'gofood', 'driver', 'lewat', 'sistem', 'maps', 'nya', 'kalah', 'canggih', 'si', 'oranye', 'mah', 'gak', 'nyasar', 'udah', 'tap', 'maps', 'tetep', 'aja', 'ngikutin', 'titik', 'guna', 'gantung', 'kuat', 'signal', 'update', 'sistem', 'maps', 'nya', 'kasi', 'driver', 'nyasar']"
"Pertama kali pesan makanan via gojek, susah sekali utk ""input"" pesanan karena tdk ada pilihan menu yg tersedia. Saat sudah memasukkan pesanan + harga dengan susah payah, ternyata berkali-kali dinyatakan ""fail to order"" karena masalah jaringan. Saat sudah berhasil, ternyata pesanan saya masuk 6x. Sudah saya coba untuk cancel order tapi gagal berkali2 juga. Sekarang ada 6 Gojek yg otw membawa 6 pesanan saya (gimana ini???!!!) Setelah berkali2 coba akhirnya bisa pesan. Be more user friendly","['kali', 'pesan', 'makan', 'via', 'gojek', 'susah', 'utk', 'input', 'pesan', 'tdk', 'pilih', 'menu', 'yg', 'sedia', 'masuk', 'pesan', 'harga', 'susah', 'payah', 'berkalikali', 'nyata', 'fail', 'to', 'order', 'jaring', 'hasil', 'pesan', 'masuk', 'x', 'coba', 'cancel', 'order', 'gagal', 'kali', 'gojek', 'yg', 'otw', 'bawa', 'pesan', 'gimana', 'kali', 'coba', 'pesan', 'be', 'more', 'user', 'friendly']"
"Overall sangat membantu sy saat membutuhkan transportasi everywhere everytime, tp saya sedikit kecewa dengan gojek kenapa fitur chat nya suka ceklis satu dan lama sekali terkirim ke pengemudi, dan yang paling parah maps pengemudinya tidak sesuai dengan aplikasi sehingga yang terlihat dekat twenyata masih jauh. Tolong diperbaiki. Thx.","['overall', 'bantu', 'sy', 'butuh', 'transportasi', 'everywhere', 'everytime', 'tp', 'kecewa', 'gojek', 'fitur', 'chat', 'nya', 'suka', 'ceklis', 'kirim', 'kemudi', 'parah', 'maps', 'mud', 'sesuai', 'aplikasi', 'twenyata', 'tolong', 'baik', 'thx']"
"saya suka aplikasi ini, tp mohon disediakan opsi tarif perkilo meter jarak yg ditempuh & Tarif Masa Tunggu. Karena, kadang kita harus jmput teman yg di luar rute tujuan yg sudah tertanda & ada kalanya masih harus menunggu untuk beberapa waktu. Karena intinya, masa dalam perjalanan relatif fleksibel.","['suka', 'aplikasi', 'tp', 'mohon', 'sedia', 'opsi', 'tarif', 'kilo', 'meter', 'jarak', 'yg', 'tempuh', 'tarif', 'tunggu', 'kadang', 'jmput', 'teman', 'yg', 'rute', 'tuju', 'yg', 'tanda', 'kala', 'tunggu', 'inti', 'jalan', 'relatif', 'fleksibel']"
"Aplikasinya aneh,, pesanan masih sama,tapi harganya bisa berubah2 , misal pesenan mie goreng 2, terus cek harga total jadi 40rb, nh cobak mau nambah lagi lita menu tpi gk jadi, masih di pesanan yg sama, eh harganya jadi 43rb, bedanya tu dimna??","['aplikasi', 'aneh', 'pesan', 'samatapi', 'harga', 'ubah', 'sen', 'mie', 'goreng', 'cek', 'harga', 'total', 'rb', 'nh', 'cobak', 'nambah', 'lita', 'menu', 'tpi', 'gk', 'pesan', 'yg', 'eh', 'harga', 'rb', 'beda', 'tu', 'dimna']"
"Semakin lama semakin buruk, setiap cek out belanja selalu menggunakan GO-SEND tapi yang diributin driver sering titik map. Settingan alamat selalu saya cek hanya selisih 500m dari jarak rumah dan sudah sering kali saya benerin titik lokasinya di map selalu kembali ke titik lokasi awal terus. driver sering marah2 padahal belanja dengan volume rendah. Gak sesuai EKSPETASI. Kalau begini terus enak pakai jasa lain.","['buruk', 'cek', 'out', 'belanja', 'gosend', 'diributin', 'driver', 'titik', 'map', 'settingan', 'alamat', 'cek', 'selisih', 'm', 'jarak', 'rumah', 'kali', 'benerin', 'titik', 'lokasi', 'map', 'titik', 'lokasi', 'driver', 'marah', 'belanja', 'volume', 'rendah', 'gak', 'sesuai', 'ekspetasi', 'enak', 'pakai', 'jasa']"
"Lebih praktis & mudah applikasi yang sebelum-sebelumnya jika ingin transfer ke applikasi gopay orang lain,.....applikasi gopay yang sekarang terlalu banyak konten & iklan, pilihan menu yang betele-tele / tidak praktis, malah menyulitkan penggunanya,...KEMBALIKAN APPLIKASI GOPAY VERSI YANG SEBELUM-SEBELUMNYA.....!!!!","['praktis', 'mudah', 'applikasi', 'sebelumsebelumnya', 'transfer', 'applikasi', 'gopay', 'orang', 'lainapplikasi', 'gopay', 'konten', 'iklan', 'pilih', 'menu', 'beteletele', 'praktis', 'sulit', 'penggunanyakembalikan', 'applikasi', 'gopay', 'versi', 'sebelumsebelumnya']"
"Jani begidi, kalau dirasa ada fitur yang kurang merepresentasikan mbok ya dihapus, bukan malah dibiarkan menjamur di aplikasi. Performa dan efisiensi berjalannya aplikasi sangat terganggu, belum lagi update yang sizenya tidak sedikit tapi tiada perubahan berarti. Ditingkatkan lagi itu bukan berarti menambah fitur, melainkan menjalankannya dengan efisien. Satu lagi, pas install bisa disambi nuntasin kasus Novel Baswedan!","['jani', 'begidi', 'rasa', 'fitur', 'representasi', 'mbok', 'ya', 'hapus', 'biar', 'jamur', 'aplikasi', 'performa', 'efisiensi', 'jalan', 'aplikasi', 'ganggu', 'update', 'sizenya', 'tiada', 'ubah', 'tingkat', 'tambah', 'fitur', 'jalan', 'efisien', 'pas', 'install', 'sambi', 'nuntasin', 'novel', 'baswedan']"
Halo saya adika gans nama asli adika britanto. Kenapa aplikasi nya bagus tapi Pas di buka jaringan otomatis mati dan keluar dari aplk nya padahal pas dah keluar dari apl. Langsung nyala lagi otomatis tolong update lebih bagus lagi supaya pemakaiyan lebih cepat dan bagu karena semua apl. Sama seperti ini tolong perbarui lebih lancar trima kasih!,"['halo', 'adika', 'gans', 'nama', 'asli', 'adika', 'britanto', 'aplikasi', 'nya', 'bagus', 'pas', 'buka', 'jaring', 'otomatis', 'mati', 'aplk', 'nya', 'pas', 'dah', 'apl', 'langsung', 'nyala', 'otomatis', 'tolong', 'update', 'bagus', 'pemakaiyan', 'cepat', 'bagu', 'apl', 'tolong', 'baru', 'lancar', 'trima', 'kasih']"
"bagus lah pokonya, ga lemot juga, banyak voucher.. tapi masa saya order di hp saya dan hp teman harga nya beda, padahal tujuan, waktu, semuanya sama.. sama"" udh di update juga aplikasi nya.. saya pernah pake voucher maupun tidak, harga nya tetap sama, tidak berkurang sama sekali, pernah juga pake voucher harga nya turun, tapi saat di order dan dapet driver, harga nya malah naik jd sama seperti tidak pakai voucher, merasa tertipu bgt sih ..","['bagus', 'poko', 'ga', 'lot', 'voucher', 'order', 'hp', 'hp', 'teman', 'harga', 'nya', 'beda', 'tuju', 'udh', 'update', 'aplikasi', 'nya', 'pake', 'voucher', 'harga', 'nya', 'kurang', 'pake', 'voucher', 'harga', 'nya', 'turun', 'order', 'dapet', 'driver', 'harga', 'nya', 'jd', 'pakai', 'voucher', 'tipu', 'bgt', 'sih']"
"Kalo dah kepesen ga bs di cancel, kalo kepencet udah ga bs cancel... Parah mempermudah penjual tapi menyulitkan pembeli. Gak kek dlu yg bs ngobrol sama cs nya trus langsung di bantuin cancel. Skrg tlp ke cs, cari di google, atau di app pasti suruh ke tombol bantuan yang ga memuaskan. Cuma pilih2 yang bikin nambah lama. Bot berkuasa.","['kalo', 'dah', 'sen', 'ga', 'bs', 'cancel', 'kalo', 'pencet', 'udah', 'ga', 'bs', 'cancel', 'parah', 'mudah', 'jual', 'sulit', 'beli', 'gak', 'kek', 'dlu', 'yg', 'bs', 'ngobrol', 'cs', 'nya', 'trus', 'langsung', 'bantuin', 'cancel', 'skrg', 'tlp', 'cs', 'cari', 'google', 'app', 'suruh', 'tombol', 'bantu', 'ga', 'muas', 'pilih', 'bikin', 'nambah', 'bot', 'kuasa']"
"Sekarang kalau mau ke tempat tujuan suka tidak sesuai yg diinginkan. Tolong sediakan DESTINASI dengan titik lokasi supaya tepat lokasinya. Driver ga nyasar2 ke tujuan, bolak balik telp nyari2.. Belom kalo tujuan ada 2 lokasi yg berbeda padahal sama nama jalan. Contoh jl kemang ada di jkt utara dan jkt selatan. Kl salah klik maka beda tujuan. Kembalikan spt versi dulu dalam hal penempatan destinasi. Thx.. Dan server jangan down mulu..","['tuju', 'suka', 'sesuai', 'yg', 'tolong', 'sedia', 'destinasi', 'titik', 'lokasi', 'lokasi', 'driver', 'ga', 'nyasar', 'tuju', 'bolak', 'telp', 'nyari', 'bom', 'kalo', 'tuju', 'lokasi', 'yg', 'beda', 'nama', 'jalan', 'contoh', 'jl', 'kemang', 'jkt', 'utara', 'jkt', 'selatan', 'kl', 'salah', 'klik', 'beda', 'tuju', 'kembali', 'spt', 'versi', 'tempat', 'destinasi', 'thx', 'server', 'down', 'mulu']"
"seru,dan penyelamatan,di saat kesulitan untuk berpergian,dan di saat pengen ini itu semua nya bisa lewat gojek. cinta bangat Poko y sama ni,aok gojek thank you","['serudan', 'penyelamatandi', 'sulit', 'berpergiandan', 'ken', 'nya', 'gojek', 'cinta', 'bangat', 'poko', 'y', 'niaok', 'gojek', 'thank', 'you']"
"Aplikasinya makin hari makin lemot, banyak animasi dan fitur yang ga perlu² amat sebenarnya, kalah sama aplikasi sebelah. Pengaturan titik juga sulit, banyak tempat umum yang kalau diketik malah ngaco hasilnya","['aplikasi', 'lot', 'animasi', 'fitur', 'ga', 'perlu', 'kalah', 'aplikasi', 'belah', 'atur', 'titik', 'sulit', 'ketik', 'ngaco', 'hasil']"
"overall aplikasi ini sudah bagus, cuma mau kasih masukan saja bila berkenan, ada baiknya ditambahkan tool lagi seperti ""my voucher"" di aplikasinya yang memungkinkan user utk lebih cepat mengechek status voucher / reward apa saja yang telah didapatkan/tersedia. karena, selama ini utk mengechek voucher sendiri harus melalui tools ""go point"" dan user juga harus mengklik lagi dibagian atas layar utk melihat status voucher yg dimiliki, yg menurut saya itu terlalu bertele-tele. terima kasih","['overall', 'aplikasi', 'bagus', 'kasih', 'masuk', 'kenan', 'baik', 'tool', 'my', 'voucher', 'aplikasi', 'user', 'utk', 'cepat', 'mengechek', 'status', 'voucher', 'reward', 'didapatkantersedia', 'utk', 'mengechek', 'voucher', 'tools', 'go', 'point', 'user', 'klik', 'bagi', 'layar', 'utk', 'status', 'voucher', 'yg', 'milik', 'yg', 'berteletele', 'terima', 'kasih']"
"Aplikasinya bagus dan sangat membantu untuk yang tidak memiliki kendaraan. Tapi sering maps nya tidak sesuai. Padahal tempatnya gak berubah, dengan alamat yang sama namun kadang driver diarahin ke lokasi yang berbeda. Terlalu sering minta di-update menjadikan ruang penuh. Banyak-banyakin voucher seperti dahulu yaa Kak, soalnya membantu sekali untuk menghemat biaya transport.","['aplikasi', 'bagus', 'bantu', 'milik', 'kendara', 'maps', 'nya', 'sesuai', 'tempat', 'gak', 'ubah', 'alamat', 'kadang', 'driver', 'diarahin', 'lokasi', 'beda', 'diupdate', 'jadi', 'ruang', 'penuh', 'banyakbanyakin', 'voucher', 'yaa', 'kak', 'bantu', 'hemat', 'biaya', 'transport']"
"Aplikasinya sering error (hang). Ketika lagi pilih2 makanan di gofood, tiba2 hang, trs aku keluarkan aplikasinya. Eh tiba2 ada notif ""driver sedang menuju resto"". Padahal belum melakukan transaksi. Terpaksa harus menyelesaikan transaksi dengan uang tunai + tanpa pasang promo 🙃. Bukan masalah nominalnya, tapi mon maap kali ini errornya ngeri banget,. Ku uninstal dulu sampe bener appsnya.","['aplikasi', 'error', 'hang', 'pilih', 'makan', 'gofood', 'hang', 'trs', 'keluar', 'aplikasi', 'eh', 'notif', 'driver', 'resto', 'transaksi', 'paksa', 'selesai', 'transaksi', 'uang', 'tunai', 'pasang', 'promo', '', 'nominal', 'mon', 'maap', 'kali', 'errornya', 'ngeri', 'banget', 'ku', 'uninstal', 'sampe', 'bener', 'appsnya']"
"Aplikasinya memuaskan,terima kasih untuk para pengembang. Namun ada masalah pada saat memilih lokasi,di lokasinya saat memilih sesuai alamat,tpi sekali dalam kasus jaraknya 300 meter dri lokasi asli yg ditentukan,tolong diperbaiki bugnya mas 🙏","['aplikasi', 'memuaskanterima', 'kasih', 'kembang', 'pilih', 'lokasidi', 'lokasi', 'pilih', 'sesuai', 'alamattpi', 'jarak', 'meter', 'dri', 'lokasi', 'asli', 'yg', 'ditentukantolong', 'baik', 'bugnya', 'mas', '']"
"Bagus sih, tapi jujur aja , yg spin tokennya agak kelihatan CURANG dan LICIK , misalnya: ada 2-3 kesempatan biasanya keluar dua digit(40 - 70+) tapi kalau misalnya kesempatan spinnya disimpan2 seperti 30 ataw 40an spin, angka yg di dapat Rata rata satu digit (1,2,3,4-9) atw kadamg kadang 2 digitnya jg cman 10-30,. Amgka2 besarnya cman numpang lewat doang tapi gak perna di dapat","['bagus', 'sih', 'jujur', 'aja', 'yg', 'spin', 'tokennya', 'curang', 'licik', 'sempat', 'digit', 'sempat', 'spinnya', 'simpan', 'ataw', 'an', 'spin', 'angka', 'yg', 'digit', 'atw', 'kadamg', 'kadang', 'digit', 'jg', 'cman', 'amgka', 'besar', 'cman', 'numpang', 'doang', 'gak', 'perna']"
"Aplikasi nya dah bagus kak, saran aja buat yang komen....kadang kala hp sering error karena penggunaan yang kurang terawat dan penyimpanan yang melebihi kapasitas, sistem yang memproses jadi lemot atau tidak bisa jalan atau bahkan berjalan tanpa perintah... Akibatnya kalau lagi buka app gojek jadi ikutan error'. Tetep semangat gojek!! Tingkatkan pelayanan dan kemudahan juga bagi driver atau pegawai lapangan nya!!! Fighting!!!","['aplikasi', 'nya', 'dah', 'bagus', 'kak', 'saran', 'aja', 'komenkadang', 'hp', 'error', 'guna', 'awat', 'simpan', 'lebih', 'kapasitas', 'sistem', 'proses', 'lot', 'jalan', 'jalan', 'perintah', 'akibat', 'buka', 'app', 'gojek', 'ikut', 'error', 'tetep', 'semangat', 'gojek', 'tingkat', 'layan', 'mudah', 'driver', 'pegawai', 'lapang', 'nya', 'fighting']"
"Sebel banget kalo driver tbtb ganti padahal udah nunggu lama, udah mana gak bisa lapor kalo driver gak bisa dihubungi lagi.","['sebel', 'banget', 'kalo', 'driver', 'tbtb', 'ganti', 'udah', 'nunggu', 'udah', 'gak', 'lapor', 'kalo', 'driver', 'gak', 'hubung']"
"Dear Gojek yang saya yakin para programmernya memiliki ilmu yang sangat tinggi mengenai manajemen sistem, mohon perbaiki ALAMAT FAVORIT, coba kembalikan fungsinya seperti semula, yaitu mempermudah memilih tujuan. Aplikasinya sudah saya update beberapa kali, tapi tetap saja tidak diperbaiki, yang harusnya tinggal klik alamat untuk memilih tujuan dan titik jemput, sekarang malah cuma menampilkan informasi alamat, dan paling menjengkelkan lagi, kita harus memilih alamat lewat peta. Tolong PERBAIKI","['dear', 'gojek', 'programmernya', 'milik', 'ilmu', 'manajemen', 'sistem', 'mohon', 'baik', 'alamat', 'favorit', 'coba', 'kembali', 'fungsi', 'mudah', 'pilih', 'tuju', 'aplikasi', 'update', 'kali', 'baik', 'tinggal', 'klik', 'alamat', 'pilih', 'tuju', 'titik', 'jemput', 'tampil', 'informasi', 'alamat', 'jengkel', 'pilih', 'alamat', 'peta', 'tolong', 'baik']"
"Duh. Cinta BANGET sama aplikasi lokal. Gak mau beralih ke app lain. Soalnya pesen 1 gofood aja sampe 1 jam padahal jaraknya cuma 2km-an. Mana gak bisa di cancel, saldo udah kepotong. Udah telepon CS di halaman bantuan & ngabisin banyak pulsa buat cancel, pihak cs gojeknya cuma ""maaf"" doang & gak ada solusi lain selain nunggu. Benar² MEMBANTU. GOOD JOB PAKE BANGET.","['duh', 'cinta', 'banget', 'aplikasi', 'lokal', 'gak', 'alih', 'app', 'sen', 'gofood', 'aja', 'sampe', 'jam', 'jarak', 'kman', 'gak', 'cancel', 'saldo', 'udah', 'potong', 'udah', 'telepon', 'cs', 'halaman', 'bantu', 'ngabisin', 'pulsa', 'cancel', 'cs', 'gojek', 'maaf', 'doang', 'gak', 'solusi', 'nunggu', 'benar', 'bantu', 'good', 'job', 'pake', 'banget']"
"Berkali kali up ke plus gak bisa-bisa aneh,padahal udah pakai 3 hp berbeda juga,tapi selalu ada saja alasannya...awalnya email blum sudah terverfikasi,lalu sudah saya verifikasi digmail dan sukses,yang kedua foto blur.... sedangkan jika hasil foto jernih,alasannya gmail nya yang belum terverifikasi,begitupun sebaliknya (berkali kali) .asli aneh dan kecewa","['kali', 'kali', 'up', 'plus', 'gak', 'bisabisa', 'anehpadahal', 'udah', 'pakai', 'hp', 'beda', 'jugatapi', 'alasannyaawalnya', 'email', 'blum', 'terverfikasilalu', 'verifikasi', 'digmail', 'suksesyang', 'foto', 'blur', 'hasil', 'foto', 'jernihalasannya', 'gmail', 'nya', 'terverifikasibegitupun', 'kali', 'kali', 'asli', 'aneh', 'kecewa']"
"Terkadang aplikasi error saat voucher dicek terpasang tiba2 setelah pesan voucher tdk terpasang. Jadi kesel. Layanan CS juga tdk maksimal hanya komunikasi via email tdk komunikasi dua arag dan syarat2 berbelit2 tdk to the point dan CS tdk bisa ngecek langsung ke sistem. Kadang juga Map tdk sesuai. Kadang menu real resto tdk sesuai dgn aplikasi, kebanyakan diaplikasi tdk ada pas cek langsung direstonya ada, padahal itu menu favorit. Map hanya mengukur dari peta tdk berdasarkan akses jalan","['terkadang', 'aplikasi', 'error', 'voucher', 'cek', 'pasang', 'pesan', 'voucher', 'tdk', 'pasang', 'kesel', 'layan', 'cs', 'tdk', 'maksimal', 'komunikasi', 'via', 'email', 'tdk', 'komunikasi', 'arag', 'syarat', 'belit', 'tdk', 'to', 'the', 'point', 'cs', 'tdk', 'ngecek', 'langsung', 'sistem', 'kadang', 'map', 'tdk', 'sesuai', 'kadang', 'menu', 'real', 'resto', 'tdk', 'sesuai', 'dgn', 'aplikasi', 'banyak', 'aplikasi', 'tdk', 'pas', 'cek', 'langsung', 'direstonya', 'menu', 'favorit', 'map', 'ukur', 'peta', 'tdk', 'dasar', 'akses', 'jalan']"
"Setiap order dapat lokasi drivernya jauh, dan kadang posisi/lokasi driver ngelag sehingga yg seharusnya posisi driver sudah dekat namun karna ngelag jadi masih diposisi yg sama. Untuk promonya juga kurang bervariasi. Namun untuk fiturnya termasuk sangat lengkap.","['order', 'lokasi', 'drivernya', 'kadang', 'posisilokasi', 'driver', 'ngelag', 'yg', 'posisi', 'driver', 'karna', 'ngelag', 'posisi', 'yg', 'promonya', 'variasi', 'fiturnya', 'lengkap']"
"ngga suka klo semisal lagi kondisi darurat, bukannya klo aplikasi begini seharusnya bisa mengatasi, semisal aja hujan go ride ya mana ada yg mau, trus saya pernah pesan go car, saya ngga jadi pesan saya cancel, malah drivernya nge wa saya mbilangin saya ""asu"", klo kaya gitu kan bisa di cancel sendiri ngga perlu pakai cara kasar kecewa saya","['ngga', 'suka', 'klo', 'kondisi', 'darurat', 'klo', 'aplikasi', 'atas', 'aja', 'hujan', 'go', 'ride', 'ya', 'yg', 'trus', 'pesan', 'go', 'car', 'ngga', 'pesan', 'cancel', 'drivernya', 'nge', 'wa', 'mbilangin', 'asu', 'klo', 'kaya', 'gitu', 'cancel', 'ngga', 'pakai', 'kasar', 'kecewa']"
"Saya barusan pesan kebab, harga di aplikasi dengan struk beda 3k, untuk ongkir sudah sesuai. Lalu tampilan sub total di aplikasi beberapa detik berubah setelah transaksi tunai. Kenapa yah kok seperti itu ?","['barusan', 'pesan', 'kebab', 'harga', 'aplikasi', 'struk', 'beda', 'k', 'ongkir', 'sesuai', 'tampil', 'sub', 'total', 'aplikasi', 'detik', 'ubah', 'transaksi', 'tunai', 'yah']"
"Tarif baru terlalu mahal, biasa cm ngeluarin ongkos 4 rb untuk sekali pergi, sekarang jadi 9 rb. Pengeluaran buat ongkos doang meningkat 2x lipat. Padahal dulu pake aplikasi ini karena ngerasa bisa jd solusi buat ngehemat ongkos. Kecewa sih","['tarif', 'mahal', 'cm', 'ngeluarin', 'ongkos', 'rb', 'pergi', 'rb', 'keluar', 'ongkos', 'doang', 'tingkat', 'x', 'lipat', 'pake', 'aplikasi', 'ngerasa', 'jd', 'solusi', 'ngehemat', 'ongkos', 'kecewa', 'sih']"
"Ngirim barang berupa dokumen yang beratnya kurang dari 1 kg, masa harganya sampai 70 ribu keatas udah gitu ga ada diskon lagi. Pesan gojek, gocar, dan gofood juga mahal banget padahal jaraknya cuma 2 km tapi harganya sampai 40 ribu keatas. Sering dicancel darisananya, sering error, sering lemot padahal wifi+kuota lancar, dan sering keluar sendiri secara tiba-tiba. Tolong diperbaiki lagi dong. Thanks...","['ngirim', 'barang', 'dokumen', 'berat', 'kg', 'harga', 'ribu', 'atas', 'udah', 'gitu', 'ga', 'diskon', 'pesan', 'gojek', 'gocar', 'gofood', 'mahal', 'banget', 'jarak', 'km', 'harga', 'ribu', 'atas', 'dicancel', 'darisananya', 'error', 'lot', 'wifikuota', 'lancar', 'tibatiba', 'tolong', 'baik', 'thanks']"
"Parah, setelah diperbarui peta lokasi knp gk sama, drivernya udh nyampek tp maps nya msih d perjalanan. Dan peta lokasinya gak bisa diperbesar, beda sama versi sebelumnya petanya bisa diperbesar. Tolong diperbaiki lagi !!!","['parah', 'baru', 'peta', 'lokasi', 'knp', 'gk', 'drivernya', 'udh', 'nyampek', 'tp', 'maps', 'nya', 'msih', 'd', 'jalan', 'peta', 'lokasi', 'gak', 'besar', 'beda', 'versi', 'peta', 'besar', 'tolong', 'baik']"
"mengapa ya harga tarif biasa menjadi lebih mahal dan walaupun lokasi pengantarannya sudah diganti tetapi tetap saja masih segitu harganya padahal itu sangat dekat dan mengapa berbeda seperti saya pertama kali menginstal applikasinya saya kecewa atas pelayanannya, voucherpun sangat tidak berguna tidak bisa dipakai sama sekali, jika saldo gopay saya habis voucher tidak bisa dipakai padahal tarif dengan vocher malah lebih besar voucher harganya tapi tetap tidak bisa dipakai. Tolong perbaiki.","['ya', 'harga', 'tarif', 'mahal', 'lokasi', 'antar', 'ganti', 'segitu', 'harga', 'beda', 'kali', 'menginstal', 'applikasinya', 'kecewa', 'layan', 'voucherpun', 'guna', 'pakai', 'saldo', 'gopay', 'habis', 'voucher', 'pakai', 'tarif', 'vocher', 'voucher', 'harga', 'pakai', 'tolong', 'baik']"
"Sampai saat ini saya selalu pake gojek dibanding app ojek tetangga dan berharap gojek tetap fleksibel dan user friendly sperti dulu. Sejujurnya makin kesini app ini makin tidak menyenangkan. Mulai banyaknya info dan fitur kurang penting sampai sulitnya melakukan setting sederhana sperti ubah password one klik saja saya dibuat bingung. Saat layar digeser ke kiri tidak ada tombol/cara lain untuk kembali ke menu sebelumnya, harus tutup dan buka ulang app. Tolong utamakan kemudahan penggunaan app!","['pake', 'gojek', 'banding', 'app', 'ojek', 'tetangga', 'harap', 'gojek', 'fleksibel', 'user', 'friendly', 'sperti', 'jujur', 'kesini', 'app', 'senang', 'banyak', 'info', 'fitur', 'sulit', 'setting', 'sederhana', 'sperti', 'ubah', 'password', 'one', 'klik', 'bingung', 'layar', 'geser', 'kiri', 'tombolcara', 'menu', 'tutup', 'buka', 'ulang', 'app', 'tolong', 'utama', 'mudah', 'guna', 'app']"
"Kasih ☆2 dulu deh. Bugnya parah, berapa kali ketemu tulisan ""server sedang padat merayap"" tapi ternyata transaksi berhasil, ketika dipencet ""coba lagi"" malah membuat transaksi baru, dan transaksi yg on going masih dalam proses, ujung2nya malah jadi double order. Mohon dicek bug yang ini karena sangat merugikan. Trims.","['kasih', '', 'deh', 'bugnya', 'parah', 'kali', 'ketemu', 'tulis', 'server', 'padat', 'rayap', 'transaksi', 'hasil', 'pencet', 'coba', 'transaksi', 'transaksi', 'yg', 'on', 'going', 'proses', 'ujung', 'double', 'order', 'mohon', 'cek', 'bug', 'rugi', 'trims']"
